Lake,year,sample date,picked date,round,species1,HW,OWPL,TL,Dragonflies,dummy,julian date,species
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.3,8.7,,6131,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.7,2.3,7.9,,6132,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,0.7,4.6,,6133,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.7,2.3,5.5,,6134,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.5,0.7,5,,6135,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.4,6.7,,6136,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2,0.8,4.4,,6137,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.1,6.3,,6138,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.2,0.5,4.1,,6139,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,1.2,4.5,,6140,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,21,1,4.6,,6141,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.2,6,,6142,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.1,5.5,,6143,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.1,5.3,,6144,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.5,6.6,,6145,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.2,7.5,,6146,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.7,2.2,8.5,,6147,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.1,5.6,,6148,9313,Ischnura
"Keiser Pond, VT",2009,11/9/2009,11/11/2009,2,Lestes,4.2,3.3,15.6,,6149,9313,Lestes
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Dragonflies,,,,3,6150,9313,Dragonflies
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_geminatum,1.8,0.5,3.8,,6151,9313,ENGE
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_geminatum,2.1,0.6,3.8,,6152,9313,ENGE
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_geminatum,2,0.5,4,,6153,9313,ENGE
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_geminatum,2,0.6,4.2,,6154,9313,ENGE
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.3,1,4.5,,6155,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.3,2.2,7.6,,6156,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,0.8,1.4,6.6,,6157,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.6,1.3,6.2,,6158,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,1.2,5.2,,6159,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.3,1,5.5,,6160,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.8,0.6,4.2,,6161,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.2,0.8,4,,6162,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2,0.5,3.5,,6163,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.2,2.1,7.8,,6164,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2,0.8,5.1,,6165,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.4,0.9,5.5,,6166,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.9,0.6,4.2,,6167,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.7,0.4,3.5,,6168,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,0.5,4.6,,6169,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.1,0.6,4,,6170,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.1,0.7,4,,6171,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.9,1.5,7,,6172,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.2,0.9,4.3,,6173,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.3,0.8,4.8,,6174,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.7,1.2,6,,6175,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.3,0.7,4,,6176,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.9,1.3,6.2,,6177,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.4,0.8,5,,6178,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.2,1,5,,6179,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2,0.8,5.3,,6180,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2,0.5,3.6,,6181,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.5,1.2,6.2,,6182,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.3,0.8,4.8,,6183,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.7,1,6.5,,6184,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.8,0.5,4.3,,6185,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.7,NA,3.2,,6186,9313,ENEB_ENHA
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_vesperum,2.9,2.2,8.4,,6187,9313,ENVE
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,E_vesperum,2.5,1.1,4.8,,6188,9313,ENVE
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,4.1,4.3,9.3,,6189,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.1,0.8,4.4,,6190,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.3,2.2,7.1,,6191,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.3,7.7,,6192,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.5,7.5,,6193,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.2,2.5,8,,6194,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.1,1.6,6.4,,6195,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.5,6.3,,6196,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.2,5.1,,6197,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,NA,5.1,,6198,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,4.1,4.6,9.4,,6199,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,NA,5.7,,6200,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.3,2.4,5.8,,6201,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,4.3,4.9,10,,6202,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,2.5,6.7,,6203,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.2,8.2,,6204,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.3,6.6,,6205,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.3,6,,6206,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,1.8,0.5,3.8,,6207,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.3,0.7,4.3,,6208,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,1,5.5,,6209,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,0.8,4.7,,6210,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,1.2,6.2,,6211,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.3,6,,6212,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.2,6.1,,6213,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1,6.5,,6214,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.1,2.4,8,,6215,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.1,1.5,6.5,,6216,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.4,6.5,,6217,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.1,2.4,5.6,,6218,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.3,6.1,,6219,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.3,8,,6220,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.3,2.3,7.8,,6221,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.3,4.5,,6222,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,4.1,4.7,10,,6223,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.3,8,,6224,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.5,8,,6225,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.4,2,7.6,,6226,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.3,7.2,,6227,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.3,0.6,5.1,,6228,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.4,6.1,,6229,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.7,2.3,8,,6230,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.7,8.7,,6231,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.3,6,,6232,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.4,7.6,,6233,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.1,6.2,,6234,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.4,6.4,,6235,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.3,5.8,,6236,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.3,2.1,7.2,,6237,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.4,6.6,,6238,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.4,2.3,8.2,,6239,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.4,6.2,,6240,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.3,7.4,,6241,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.5,5.3,,6242,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.2,6.4,,6243,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.5,6.4,,6244,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.9,1.4,5.5,,6245,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.1,8.2,,6246,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,2.1,8,,6247,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.4,2.3,8,,6248,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.4,2,5.89,,6249,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.5,5.9,,6250,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.1,1,4.7,,6251,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.4,5.9,,6252,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.4,5,,6253,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.5,8.2,,6254,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.1,7.7,,6255,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.9,1.2,6,,6256,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.9,1.5,6.6,,6257,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1,6.6,,6258,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.9,1.3,6.2,,6259,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.5,7.3,,6260,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2,7.4,,6261,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.3,6,,6262,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.2,4.4,,6263,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.2,0.9,4.7,,6264,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.9,6,,6265,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.7,1.2,5.3,,6266,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.3,2,6.9,,6267,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,1,5.2,,6268,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2,0.6,4.1,,6269,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.8,1.1,4.4,,6270,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,0.9,5,,6271,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2,NA,4.1,,6272,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.5,1.3,6.2,,6273,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.3,4.5,,6274,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.4,0.8,5,,6275,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.2,0.7,4.4,,6276,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.5,0.8,3.2,,6277,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.1,4.3,,6278,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.1,4.5,,6279,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.3,6.3,,6280,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.5,2.2,5.8,,6281,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.5,6.8,,6282,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.3,0.7,4.7,,6283,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.7,1.1,4.4,,6284,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2,NA,4.3,,6285,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3,1.9,6.2,,6286,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,1.7,0.6,7.9,,6287,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.2,0.6,4.1,,6288,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.3,NA,5.1,,6289,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.3,1,4,,6290,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.2,0.7,3.6,,6291,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2,0.5,3.8,,6292,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.3,0.8,3.9,,6293,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,2.6,1.4,6,,6294,9313,Ischnura
"Ticklenaked Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,1.7,NA,2.9,,6295,9313,Ischnura
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,Dragonflies,,,,8,6296,9313,Dragonflies
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,Ischnura,3.6,2.3,6.5,,6297,9313,Ischnura
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.5,2.5,9,,6298,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.6,1.3,6.7,,6299,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.9,1.5,7.1,,6300,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.8,2.7,10.1,,6301,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.9,1.2,7,,6302,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.5,0.9,6.2,,6303,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.5,2.6,9,,6304,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3,1.7,7.8,,6305,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.6,2..6,8.8,,6306,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3,1.8,7.1,,6307,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,1.3,5.8,,6308,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,1,5,,6309,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.3,2.4,8.5,,6310,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.6,2.5,9.6,,6311,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3,1.8,7.8,,6312,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,1.2,6.5,,6313,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3,1.6,7.2,,6314,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.3,0.8,5.8,,6315,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.4,2.6,9.4,,6316,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.5,0.9,6,,6317,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.5,1.1,5,,6318,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.2,0.9,4.8,,6319,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,1.6,7.7,,6320,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.7,1.1,7.1,,6321,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.8,0.6,4.3,,6322,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.6,2.5,9.4,,6323,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3.5,2.3,10,,6324,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.5,1.5,7,,6325,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3,1.8,7.8,,6326,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,1.8,0.8,5.3,,6327,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,1.3,7,,6328,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3,1.8,7.6,,6329,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.5,1,6,,6330,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.6,1.2,6.5,,6331,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.5,1,6.1,,6332,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.2,0.9,5.6,,6333,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,3,1.6,7.1,,6334,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.4,1,6,,6335,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.9,1.5,8,,6336,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.3,1,4.2,,6337,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.8,1.1,6.5,,6338,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2.4,1,6.2,,6339,9313,ENEB_ENHA
"Martin's Pond, VT",2009,11/9/2009,11/11/2009,2,E_ebrium_hageni,2,1.4,5.8,,6340,9313,ENEB_ENHA
