Lake,Date,Species,HW,OWPL,FM_Name,SamplingRound,,,,,,
diamond,9.19.16,ENVE,3.8,NA,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,0.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6.6,4.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.6,1.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,NA,2.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,2.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.6,0.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.6,1.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.9,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,2.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.9,3.4,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,NA,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.6,0.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.8,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.9,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.1,NA,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.1,0.5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4,1.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,2.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6,3.4,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.4,2.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,0.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.8,1.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.6,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,3.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.6,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6.7,5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.4,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.4,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.4,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,2.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.8,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.4,1.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6.1,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,2.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.3,1.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.2,NA,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.8,1.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.9,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.9,1.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.2,0.5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.9,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.8,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,2.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.9,1.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.8,1.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.4,2.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6.1,3.4,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.9,3.5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.4,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,2.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.8,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6.6,4.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,2.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.4,1.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,2.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.9,3.3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3,0.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.1,0.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.1,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.4,1.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.2,1.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.9,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.9,1.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.9,3.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6.8,5.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.5,1.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,2.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.3,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.6,1.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,0.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.6,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.8,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.2,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.6,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.9,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.5,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.7,1.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6.7,4.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.5,2.8,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.9,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4,1.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.2,1.5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.6,NA,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.7,1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.6,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.3,2.6,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.8,1.9,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.7,3.2,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,5.8,3.5,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,4.4,1.7,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.5,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,3.8,1.1,DiamondLake,1,,,,,,
diamond,9.19.16,ENVE,6,3.7,DiamondLake,1,,,,,,
diamond,10.17.16,ENVE,5.7,3.2,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.6,5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.4,4.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.5,4.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.9,5.1,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.5,4.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.3,4.6,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.7,3.3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.8,5.1,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.9,5.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.7,5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.4,4.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.2,1.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,2.6,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.8,4.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.5,1.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.6,1.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.3,0.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.8,5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.6,4.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.4,1.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.9,5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.7,4.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.8,5.2,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.7,4.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.2,1.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.5,4.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.2,1.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.9,5.2,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.7,NA,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.4,1.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.6,3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.6,4.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.4,0.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.1,4.1,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.7,1.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.9,5.2,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.7,1.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.2,4.3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.5,2.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.3,1.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.8,3.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.8,5.2,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.5,2.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,2.6,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.4,4.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4,1.2,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.8,4.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.6,4.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.1,2.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.6,3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.3,4.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.6,4.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,2.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.5,5.3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.5,NA,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,2.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,2.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.5,4.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.3,2.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.3,2.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.9,5.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.3,2.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,2.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.2,2.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.5,0.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.8,4.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.5,0.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.4,NA,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.2,1.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.7,4.9,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,3.6,0.8,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,6.7,4.7,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.2,1.3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.4,2.4,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.7,3,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,4.4,1.5,DiamondLake,2,,,,,,
diamond,10.17.16,ENVE,5.7,3.1,DiamondLake,2,,,,,,
mud,9.18.16,ENSI,5.7,3,MudLake,1,,,,,,
mud,9.18.16,ENSI,7.2,5.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,7,4.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,5,2.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,6.1,3.6,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.6,0.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,6.1,3.6,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.8,1.3,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.7,3.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,7.6,8.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,3,0.8,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.7,3.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.9,3.2,MudLake,1,,,,,,
mud,9.18.16,ENSI,6.2,3.7,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.6,1.7,MudLake,1,,,,,,
mud,9.18.16,ENSI,6.1,3.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.6,1,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.6,0.8,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.7,1,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.6,0.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.7,2,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.7,2.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.9,1.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.7,0.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.4,0.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,6,3.4,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.6,1.8,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.3,1.5,MudLake,1,,,,,,
mud,9.18.16,ENSI,2.2,0.5,MudLake,1,,,,,,
mud,9.18.16,ENSI,6,3.3,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.6,1.7,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.3,0.8,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.8,1.9,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.4,1,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.9,3,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.4,1.8,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.7,2.8,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.6,3,MudLake,1,,,,,,
mud,9.18.16,ENSI,6,3.5,MudLake,1,,,,,,
mud,9.18.16,ENSI,3,0.5,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.9,3.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,6.1,3.3,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.6,2.7,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.4,0.8,MudLake,1,,,,,,
mud,9.18.16,ENSI,3.8,1.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.7,3.2,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.5,2.7,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.9,3.1,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.6,1.6,MudLake,1,,,,,,
mud,9.18.16,ENSI,5.9,3.4,MudLake,1,,,,,,
mud,9.18.16,ENSI,3,NA,MudLake,1,,,,,,
mud,9.18.16,ENSI,4.7,2,MudLake,1,,,,,,
mud,10.16.16,ENSI,7,5.2,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.3,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.4,2.6,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.7,1.2,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.2,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.9,1.2,MudLake,2,,,,,,
mud,10.16.16,ENSI,7.1,5.3,MudLake,2,,,,,,
mud,10.16.16,ENSI,7.1,5.1,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.1,0.8,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.3,1.6,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.8,3.3,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.4,0.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.5,2.6,MudLake,2,,,,,,
mud,10.16.16,ENSI,6.7,4.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.1,1.3,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.3,1.5,MudLake,2,,,,,,
mud,10.16.16,ENSI,2.9,0.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,7,4.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.6,3,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.7,2.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.6,2.8,MudLake,2,,,,,,
mud,10.16.16,ENSI,7.3,5.3,MudLake,2,,,,,,
mud,10.16.16,ENSI,7.2,5.2,MudLake,2,,,,,,
mud,10.16.16,ENSI,7,4.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,6.9,4.8,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.4,1.6,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.4,2.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.4,1.5,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.4,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,7,5.1,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.1,0.6,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.3,1.3,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.6,1,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.6,3.1,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.4,0.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,6.9,5,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.4,2.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.6,1.5,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.8,1.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.5,0.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.4,1.2,MudLake,2,,,,,,
mud,10.16.16,ENSI,5,1.8,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.4,2.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.7,2.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,2.7,0.6,MudLake,2,,,,,,
mud,10.16.16,ENSI,7.1,5.1,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.5,2.8,MudLake,2,,,,,,
mud,10.16.16,ENSI,6.9,4.8,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.5,2.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,7.1,5.3,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.5,2.6,MudLake,2,,,,,,
mud,10.16.16,ENSI,2.7,NA,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.2,0.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.9,1.1,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.7,3,MudLake,2,,,,,,
mud,10.16.16,ENSI,6.9,5.1,MudLake,2,,,,,,
mud,10.16.16,ENSI,6.9,4.8,MudLake,2,,,,,,
mud,10.16.16,ENSI,6,3.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.3,NA,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.2,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.1,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.4,2.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,4,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.5,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.7,2.9,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.9,3.1,MudLake,2,,,,,,
mud,10.16.16,ENSI,5.2,2.5,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.4,1.2,MudLake,2,,,,,,
mud,10.16.16,ENSI,4.4,1.4,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.1,0.7,MudLake,2,,,,,,
mud,10.16.16,ENSI,3.1,1.1,MudLake,2,,,,,,
mud,9.18.16,ENGE,4.1,1.2,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.5,1.6,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.8,1,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.3,1.4,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.1,0.6,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.8,0.8,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.9,1.1,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.4,1.6,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.2,0.6,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.4,0.7,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.2,1.4,MudLake,1,,,,,,
mud,9.18.16,ENGE,4,1.1,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.4,0.7,MudLake,1,,,,,,
mud,9.18.16,ENGE,4,1,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.6,1.7,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.6,0.8,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.7,1.7,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.8,1,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.9,1,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.6,1.6,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.7,1.7,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.9,0.9,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.7,NA,MudLake,1,,,,,,
mud,9.18.16,ENGE,2.8,NA,MudLake,1,,,,,,
mud,9.18.16,ENGE,4,1.2,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.8,0.8,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.7,0.9,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.9,1,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.5,1.5,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.6,1.7,MudLake,1,,,,,,
mud,9.18.16,ENGE,5.7,3.2,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.7,1.4,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.9,1.6,MudLake,1,,,,,,
mud,9.18.16,ENGE,4.5,1.4,MudLake,1,,,,,,
mud,9.18.16,ENGE,3.1,NA,MudLake,1,,,,,,
